mbrandtii	maker-KE162732.1-exonerate_protein2genome-gene-1.7-mRNA-1	Core	Histone
mbrandtii	maker-KE161872.1-exonerate_protein2genome-gene-0.1-mRNA-1	Histone	H4
mbrandtii	maker-KE164166.1-exonerate_protein2genome-gene-22.0-mRNA-1	Ubiquitin	UBIQUITIN-40S
mbrandtii	maker-KE164078.1-exonerate_protein2genome-gene-4.0-mRNA-1	GLYCERALDEHYDE	Glyceraldehyde
mbrandtii	maker-KE162732.1-exonerate_protein2genome-gene-1.13-mRNA-1	Core	HISTONE
mbrandtii	maker-KE161090.1-exonerate_protein2genome-gene-10.0-mRNA-1	Interleukin	Small
mbrandtii	maker-KE161872.1-exonerate_protein2genome-gene-0.8-mRNA-1	Histone	H4
mbrandtii	maker-KE161298.1-exonerate_protein2genome-gene-47.0-mRNA-1	Glycosyl	C-type
mbrandtii	maker-KE161858.1-exonerate_protein2genome-gene-6.0-mRNA-1	Pancreatic	KU
mbrandtii	maker-KE164011.1-exonerate_protein2genome-gene-1.0-mRNA-1	HISTONE	C-terminus
mbrandtii	maker-KE161106.1-exonerate_protein2genome-gene-18.0-mRNA-1	THY_2	Thymosin
mbrandtii	maker-KE164078.1-exonerate_protein2genome-gene-1.0-mRNA-1	CHROMOGRANIN-A	Granins
mbrandtii	maker-KE161481.1-exonerate_protein2genome-gene-0.0-mRNA-1	rnase-fin	Pancreatic
mbrandtii	maker-KE164417.1-exonerate_protein2genome-gene-0.1-mRNA-1	SAPOSIN-RELATED	PULMONARY
mbrandtii	maker-KE162732.1-exonerate_protein2genome-gene-1.12-mRNA-1	Core	Histone-fold
mbrandtii	maker-KE163554.1-exonerate_protein2genome-gene-0.1-mRNA-1	Pancreatic	-
mbrandtii	maker-KE161872.1-exonerate_protein2genome-gene-0.3-mRNA-1	HISTONE	Core
mbrandtii	maker-KE162732.1-exonerate_protein2genome-gene-1.11-mRNA-1	HISTONE	Histone-fold
mbrandtii	maker-KE161743.1-exonerate_protein2genome-gene-33.0-mRNA-1	-	Ubiquitin
mbrandtii	maker-KE164166.1-exonerate_protein2genome-gene-1.0-mRNA-1	ubq_7	Ubiquitin
mbrandtii	maker-KE164417.1-exonerate_protein2genome-gene-0.0-mRNA-1	Saposin	-
mbrandtii	maker-KE164307.1-exonerate_protein2genome-gene-13.0-mRNA-1	BPTI-like	Kunitz/Bovine
mbrandtii	maker-KE161089.1-exonerate_protein2genome-gene-0.0-mRNA-1	4-helical	-
mbrandtii	maker-KE164308.1-exonerate_protein2genome-gene-2.0-mRNA-1	THYMOSIN	THY_2
mbrandtii	maker-KE161462.1-exonerate_protein2genome-gene-18.0-mRNA-1	NON-HISTONE	hmg17neu4
mbrandtii	maker-KE162732.1-exonerate_protein2genome-gene-1.18-mRNA-1	-	Histone
mbrandtii	maker-KE161481.1-exonerate_protein2genome-gene-0.2-mRNA-1	RIBONUCLEASE	rnase-fin
mbrandtii	maker-KE161708.1-exonerate_protein2genome-gene-0.0-mRNA-1	-	rnase-fin
mbrandtii	maker-KE162497.1-exonerate_protein2genome-gene-8.0-mRNA-1	Histone-fold	Core
mbrandtii	maker-KE161090.1-exonerate_protein2genome-gene-10.1-mRNA-1	Small	-
mbrandtii	maker-KE164298.1-exonerate_protein2genome-gene-0.11-mRNA-1	-	Defensin-like
mbrandtii	maker-KE161638.1-exonerate_protein2genome-gene-0.0-mRNA-1	Beta	
mbrandtii	maker-KE162732.1-exonerate_protein2genome-gene-1.17-mRNA-1	HISTONE	Histone-fold
mbrandtii	maker-KE164597.1-exonerate_protein2genome-gene-3.1-mRNA-1	Trypsin-like	COAGULATION
mbrandtii	maker-KE164431.1-exonerate_protein2genome-gene-7.0-mRNA-1	HMG14	HMG14
mbrandtii	maker-KE161965.1-exonerate_protein2genome-gene-0.0-mRNA-1	rnase-fin	RNase
mbrandtii	maker-KE164298.1-exonerate_protein2genome-gene-0.10-mRNA-1	BETA-DEFENSIN	BETA-DEFENSIN
mbrandtii	maker-KE164055.1-exonerate_protein2genome-gene-13.1-mRNA-1	Small	Interleukin
mbrandtii	maker-KE163428.1-exonerate_protein2genome-gene-49.0-mRNA-1	Glyceraldehyde	-
mbrandtii	maker-KE163374.1-exonerate_protein2genome-gene-11.0-mRNA-1	PROTHROMBIN	Serine
mbrandtii	maker-KE162980.1-exonerate_protein2genome-gene-143.0-mRNA-1	ubq_7	GH17761P
mbrandtii	maker-KE164597.1-exonerate_protein2genome-gene-3.0-mRNA-1	Trypsin-like	COAGULATION
mbrandtii	maker-KE164608.1-exonerate_protein2genome-gene-100.0-mRNA-1	Ubiquitin-like	-
mbrandtii	maker-KE163659.1-exonerate_protein2genome-gene-0.12-mRNA-1	Beta	
mbrandtii	maker-KE161708.1-exonerate_protein2genome-gene-0.2-mRNA-1	RNase	RNase_A_canonical
mbrandtii	maker-KE164200.1-exonerate_protein2genome-gene-10.0-mRNA-1	VITAMIN	Trypsin-like
mbrandtii	maker-KE164055.1-exonerate_protein2genome-gene-13.0-mRNA-1	SMALL	Chemokine_CC
mbrandtii	maker-KE162732.1-exonerate_protein2genome-gene-1.19-mRNA-1	HISTONE	Histone-fold
mbrandtii	maker-KE162497.1-exonerate_protein2genome-gene-8.1-mRNA-1	EF-hand	S100
mbrandtii	maker-KE163302.1-exonerate_protein2genome-gene-3.0-mRNA-1	PAH_1	Pancreatic
mbrandtii	maker-KE164298.1-exonerate_protein2genome-gene-0.12-mRNA-1	Defensin-like	BETA-DEFENSIN
mbrandtii	maker-KE164167.1-exonerate_protein2genome-gene-13.0-mRNA-1	-	
mbrandtii	maker-KE164518.1-exonerate_protein2genome-gene-4.0-mRNA-1	HISTONE	HISTONE
mbrandtii	maker-KE164597.1-exonerate_protein2genome-gene-3.2-mRNA-1	Trypsin	Serine
mbrandtii	maker-KE162570.1-exonerate_protein2genome-gene-29.0-mRNA-1	-	RETINOIC
mbrandtii	maker-KE164521.1-exonerate_protein2genome-gene-27.0-mRNA-1	Serum	SERUM
mbrandtii	maker-KE161708.1-exonerate_protein2genome-gene-0.8-mRNA-1	RIBONUCLEASE	RNase
mbrandtii	maker-KE162945.1-exonerate_protein2genome-gene-8.0-mRNA-1	Protein	Phosphorylase
mbrandtii	maker-KE161521.1-exonerate_protein2genome-gene-20.0-mRNA-1	Ubiquitin-like	Ubiquitin
mbrandtii	maker-KE161708.1-exonerate_protein2genome-gene-0.4-mRNA-1	RNase_A_canonical	RIBONUCLEASE
mbrandtii	maker-KE163515.1-exonerate_protein2genome-gene-17.0-mRNA-1	Ubiquitin-like	UBIQUITIN-60S
mbrandtii	maker-KE163669.1-exonerate_protein2genome-gene-5.4-mRNA-1	-	SCY_2
mbrandtii	maker-KE163669.1-exonerate_protein2genome-gene-5.0-mRNA-1	C-X-C	Small
mbrandtii	maker-KE164048.1-exonerate_protein2genome-gene-34.0-mRNA-1	Ubiquitin	GH17761P
mbrandtii	maker-KE161800.1-exonerate_protein2genome-gene-14.0-mRNA-1	-	TRANSMEMBRANE
mbrandtii	maker-KE163107.1-exonerate_protein2genome-gene-18.0-mRNA-1	Thymosin	Single
mbrandtii	maker-KE164246.1-exonerate_protein2genome-gene-14.0-mRNA-1	HISTONE	h2b3
mbrandtii	maker-KE161708.1-exonerate_protein2genome-gene-0.7-mRNA-1	RNase_A_canonical	Pancreatic
mbrandtii	maker-KE164298.1-exonerate_protein2genome-gene-0.18-mRNA-1	SPERM-ASSOCIATED	Beta
mbrandtii	maker-KE164298.1-exonerate_protein2genome-gene-0.14-mRNA-1	SPERM-ASSOCIATED	SPERM-ASSOCIATED
mbrandtii	maker-KE162024.1-exonerate_protein2genome-gene-18.0-mRNA-1	UBIQUITIN-40S	Ubiquitin
mbrandtii	maker-KE163669.1-exonerate_protein2genome-gene-5.3-mRNA-1	PLATELET	-
mbrandtii	maker-KE161240.1-exonerate_protein2genome-gene-150.0-mRNA-1	HISTONE	Histone
mbrandtii	maker-KE161742.1-exonerate_protein2genome-gene-14.1-mRNA-1	Beta	Prokaryotic
mbrandtii	maker-KE164339.1-exonerate_protein2genome-gene-0.0-mRNA-1	Histone	HISTONE
mbrandtii	maker-KE164583.1-exonerate_protein2genome-gene-26.0-mRNA-1	HMG14	NON-HISTONE
mbrandtii	maker-KE161395.1-exonerate_protein2genome-gene-12.0-mRNA-1	Beta	BETA-DEFENSIN
mbrandtii	maker-KE161889.1-exonerate_protein2genome-gene-7.1-mRNA-1	Histone	C-terminus
mbrandtii	maker-KE162186.1-exonerate_protein2genome-gene-51.0-mRNA-1	LIVER-EXPRESSED	-
mbrandtii	maker-KE164601.1-exonerate_protein2genome-gene-4.0-mRNA-1	Coil	
mbrandtii	maker-KE163659.1-exonerate_protein2genome-gene-0.4-mRNA-1	Beta	
mbrandtii	maker-KE161889.1-exonerate_protein2genome-gene-7.0-mRNA-1	HISTONE	Core
mbrandtii	maker-KE161437.1-exonerate_protein2genome-gene-38.0-mRNA-1	-	GH17761P
mbrandtii	maker-KE162312.1-exonerate_protein2genome-gene-3.1-mRNA-1	RNase	RIBONUCLEASE
mbrandtii	maker-KE164352.1-exonerate_protein2genome-gene-56.0-mRNA-1	Ubiquitin	UBIQUITIN
mbrandtii	maker-KE162497.1-exonerate_protein2genome-gene-7.12-mRNA-1	C-terminus	Histone
mbrandtii	maker-KE161872.1-exonerate_protein2genome-gene-0.42-mRNA-1	Histone	H4
mbrandtii	maker-KE162211.1-exonerate_protein2genome-gene-0.0-mRNA-1	RNase	Pancreatic
mbrandtii	maker-KE161872.1-exonerate_protein2genome-gene-0.21-mRNA-1	C-terminus	Histone
mbrandtii	maker-KE162470.1-exonerate_protein2genome-gene-7.0-mRNA-1	Cathelicidin	CATHELICIDIN
mbrandtii	maker-KE164570.1-exonerate_protein2genome-gene-27.0-mRNA-1	GH17761P	Ubiquitin
mbrandtii	maker-KE161872.1-exonerate_protein2genome-gene-0.33-mRNA-1	Histone	H4
mbrandtii	maker-KE162988.1-exonerate_protein2genome-gene-11.0-mRNA-1	UBIQUITIN-60S	Ubiquitin
mbrandtii	maker-KE164326.1-exonerate_protein2genome-gene-32.0-mRNA-1	DRESDEN	NONHISTONE
mbrandtii	maker-KE164215.1-exonerate_protein2genome-gene-37.9-mRNA-1	BETA-DEFENSIN	BETA-DEFENSIN
mbrandtii	maker-KE164439.1-exonerate_protein2genome-gene-16.0-mRNA-1	H2A	C-terminus
mbrandtii	maker-KE162497.1-exonerate_protein2genome-gene-7.11-mRNA-1	Core	HISTONE
mbrandtii	maker-KE162470.1-exonerate_protein2genome-gene-4.0-mRNA-1	-	Prokaryotic
mbrandtii	maker-KE161395.1-exonerate_protein2genome-gene-12.5-mRNA-1	Beta	BETA-DEFENSIN
mbrandtii	maker-KE161889.1-exonerate_protein2genome-gene-7.6-mRNA-1	Histone-fold	h2a4
mbrandtii	maker-KE162966.1-exonerate_protein2genome-gene-14.0-mRNA-1	Globin-like	Globin
mbrandtii	maker-KE163078.1-exonerate_protein2genome-gene-0.0-mRNA-1	-	Elafin-like
mbrandtii	maker-KE161460.1-exonerate_protein2genome-gene-0.0-mRNA-1	EF-hand	EF-hand
mbrandtii	maker-KE161872.1-exonerate_protein2genome-gene-0.20-mRNA-1	Core	h35
mbrandtii	maker-KE162593.1-exonerate_protein2genome-gene-0.0-mRNA-1	Defensin-like	BETA-DEFENSIN
mbrandtii	maker-KE162362.1-exonerate_protein2genome-gene-52.0-mRNA-1	HISTONE	Histone
mbrandtii	maker-KE161872.1-exonerate_protein2genome-gene-0.11-mRNA-1	HISTONE	Histone-fold
mbrandtii	maker-KE161872.1-exonerate_protein2genome-gene-0.36-mRNA-1	-	Histone
mbrandtii	maker-KE161872.1-exonerate_protein2genome-gene-0.32-mRNA-1	Histone-fold	h2b3
mbrandtii	maker-KE161587.1-exonerate_protein2genome-gene-1.0-mRNA-1	AMYLOID-BETA	BPTI-like
mbrandtii	maker-KE164439.1-exonerate_protein2genome-gene-3.0-mRNA-1	LINE-1	-
mbrandtii	maker-KE161889.1-exonerate_protein2genome-gene-7.5-mRNA-1	HISTONE	Core
mbrandtii	maker-KE163030.1-exonerate_protein2genome-gene-14.0-mRNA-1	-	Ubiquitin
mbrandtii	maker-KE162438.1-exonerate_protein2genome-gene-1.0-mRNA-1	Phospholipase	PHOSPHOLIPASE
mbrandtii	maker-KE161872.1-exonerate_protein2genome-gene-0.23-mRNA-1	HISTONE	Histone-fold
mbrandtii	maker-KE163428.1-exonerate_protein2genome-gene-35.0-mRNA-1	UBIQUITIN	-
mbrandtii	maker-KE164164.1-exonerate_protein2genome-gene-17.0-mRNA-1	Ubiquitin-like	Ubiquitin
mbrandtii	maker-KE161872.1-exonerate_protein2genome-gene-0.35-mRNA-1	Histone	H4
mbrandtii	maker-KE161872.1-exonerate_protein2genome-gene-0.14-mRNA-1	HISTONE	Core
mbrandtii	maker-KE164848.1-exonerate_protein2genome-gene-3.0-mRNA-1	-	Ubiquitin
mbrandtii	maker-KE163518.1-exonerate_protein2genome-gene-26.0-mRNA-1	ADM	ADRENOMEDULLIN
mbrandtii	maker-KE161872.1-exonerate_protein2genome-gene-0.31-mRNA-1	Histone	HISTONE
mbrandtii	maker-KE162497.1-exonerate_protein2genome-gene-7.17-mRNA-1	Histone	H4
mbrandtii	maker-KE162119.1-exonerate_protein2genome-gene-2.0-mRNA-1	HISTONE	Core
mbrandtii	maker-KE161872.1-exonerate_protein2genome-gene-0.26-mRNA-1	HISTONE	Histone
mbrandtii	maker-KE161297.1-exonerate_protein2genome-gene-1.0-mRNA-1	Ubiquitin	Ubiquitin-like
mbrandtii	maker-KE162186.1-exonerate_protein2genome-gene-72.1-mRNA-1	Histone-fold	Histone
mbrandtii	maker-KE163659.1-exonerate_protein2genome-gene-1.0-mRNA-1	Beta	
mbrandtii	maker-KE164711.1-exonerate_protein2genome-gene-0.0-mRNA-1	Enhancer	ENHANCER
mbrandtii	maker-KE164301.1-exonerate_protein2genome-gene-12.0-mRNA-1	COAGULATION	Serine
mbrandtii	maker-KE161872.1-exonerate_protein2genome-gene-0.13-mRNA-1	HISTONE	Histone-fold
mbrandtii	maker-KE161872.1-exonerate_protein2genome-gene-0.34-mRNA-1	Histone	HISTONE
mbrandtii	maker-KE164278.1-exonerate_protein2genome-gene-5.0-mRNA-1	DRESDEN	NONHISTONE
mbrandtii	maker-KE164251.1-exonerate_protein2genome-gene-14.0-mRNA-1	-	Histone-fold
mbrandtii	maker-KE162802.1-exonerate_protein2genome-gene-6.0-mRNA-1	-	SERINE
mbrandtii	maker-KE162186.1-exonerate_protein2genome-gene-72.0-mRNA-1	h2a4	C-terminus
mbrandtii	maker-KE161371.1-exonerate_protein2genome-gene-0.0-mRNA-1	Histone	Core
mbrandtii	maker-KE161872.1-exonerate_protein2genome-gene-0.25-mRNA-1	Histone	Histone
mbrandtii	maker-KE163877.1-exonerate_protein2genome-gene-6.0-mRNA-1	Phosphorylase	Protein
mbrandtii	maker-KE164060.1-exonerate_protein2genome-gene-46.0-mRNA-1	HMG14	NONHISTONE
mbrandtii	maker-KE161078.1-exonerate_protein2genome-gene-5.0-mRNA-1	RNase_A_canonical	RNase
mbrandtii	maker-KE163754.1-exonerate_protein2genome-gene-42.0-mRNA-1	Ubiquitin	UBIQUITIN
mbrandtii	maker-KE161872.1-exonerate_protein2genome-gene-0.12-mRNA-1	HISTONE	Histone-fold
mbrandtii	maker-KE161872.1-exonerate_protein2genome-gene-0.37-mRNA-1	HISTONE	Histone-fold
mbrandtii	maker-KE161692.1-exonerate_protein2genome-gene-0.7-mRNA-1	Beta	
mbrandtii	maker-KE161872.1-exonerate_protein2genome-gene-0.24-mRNA-1	Histone	H4
mbrandtii	maker-KE161800.1-exonerate_protein2genome-gene-15.0-mRNA-1	Single	THYMOSIN
mbrandtii	maker-KE162228.1-exonerate_protein2genome-gene-0.1-mRNA-1	RIBONUCLEASE	RNase
mbrandtii	maker-KE161692.1-exonerate_protein2genome-gene-0.6-mRNA-1	Beta	
mbrandtii	maker-KE161872.1-exonerate_protein2genome-gene-0.19-mRNA-1	Histone	H4
mbrandtii	maker-KE162732.1-exonerate_protein2genome-gene-0.0-mRNA-1	Core	Histone
mbrandtii	maker-KE164590.1-exonerate_protein2genome-gene-15.0-mRNA-1	40S	-
mbrandtii	maker-KE161800.1-exonerate_protein2genome-gene-12.0-mRNA-1	Hepcidin	HEPCIDIN
mbrandtii	maker-KE164119.1-exonerate_protein2genome-gene-7.0-mRNA-1	Ubiquitin	GH17761P
mbrandtii	maker-KE161378.1-exonerate_protein2genome-gene-10.0-mRNA-1	ubq_7	Ubiquitin-like
mbrandtii	maker-KE164215.1-exonerate_protein2genome-gene-37.13-mRNA-1	Beta	
mbrandtii	maker-KE163014.1-exonerate_protein2genome-gene-31.0-mRNA-1	-	PROTHROMBIN
mbrandtii	maker-KE162732.1-exonerate_protein2genome-gene-0.2-mRNA-1	HISTONE	Core
mbrandtii	maker-KE163268.1-exonerate_protein2genome-gene-1.0-mRNA-1	Pancreatic	KU_2
mbrandtii	maker-KE162945.1-exonerate_protein2genome-gene-34.0-mRNA-1	UBIQUITIN	Ubiquitin-like
mbrandtii	maker-KE163559.1-exonerate_protein2genome-gene-12.0-mRNA-1	gp_dh_n_7	Glyceraldehyde
mbrandtii	maker-KE164473.1-exonerate_protein2genome-gene-10.0-mRNA-1	Phospholipase	PHOSPHOLIPASE
mbrandtii	maker-KE162732.1-exonerate_protein2genome-gene-0.1-mRNA-1	Histone	H4
mbrandtii	maker-KE164688.1-exonerate_protein2genome-gene-6.0-mRNA-1	Histone	HISTONE
mbrandtii	maker-KE161707.1-exonerate_protein2genome-gene-61.0-mRNA-1	Thymosin	Single
mbrandtii	maker-KE162732.1-exonerate_protein2genome-gene-0.8-mRNA-1	HISTONE	Histone-fold
mbrandtii	maker-KE161049.1-exonerate_protein2genome-gene-0.0-mRNA-1	THYMOSIN	Single
mbrandtii	maker-KE164688.1-exonerate_protein2genome-gene-3.0-mRNA-1	Histone	HISTONE
mbrandtii	maker-KE164298.1-exonerate_protein2genome-gene-0.5-mRNA-1	Defensin	ALPHA-DEFENSIN
mbrandtii	maker-KE163574.1-exonerate_protein2genome-gene-0.1-mRNA-1	RNase	RNase_A_canonical
mbrandtii	maker-KE163815.1-exonerate_protein2genome-gene-16.1-mRNA-1	Trypsin-like	-
mbrandtii	maker-KE163574.1-exonerate_protein2genome-gene-0.0-mRNA-1	RIBONUCLEASE	RNase
mbrandtii	maker-KE161090.1-exonerate_protein2genome-gene-5.0-mRNA-1	Single	Thymosin
mbrandtii	maker-KE163831.1-exonerate_protein2genome-gene-5.0-mRNA-1	gp_dh_n_7	NAD(P)-binding
mbrandtii	maker-KE162077.1-exonerate_protein2genome-gene-11.0-mRNA-1	-	Glyceraldehyde
mbrandtii	maker-KE164777.1-exonerate_protein2genome-gene-0.0-mRNA-1	NAD(P)-binding	-
mbrandtii	maker-KE164737.1-exonerate_protein2genome-gene-5.0-mRNA-1	THYMOSIN	Thymosin
mbrandtii	maker-KE163325.1-exonerate_protein2genome-gene-4.0-mRNA-1	Kunitz/Bovine	KUNITZ-TYPE
mbrandtii	maker-KE164298.1-exonerate_protein2genome-gene-0.7-mRNA-1	Defensin	ALPHA-DEFENSIN
mbrandtii	maker-KE162098.1-exonerate_protein2genome-gene-39.0-mRNA-1	Phosphorylase	Protein
mbrandtii	maker-KE163815.1-exonerate_protein2genome-gene-16.0-mRNA-1	MANNAN-BINDING	Trypsin-like
mbrandtii	maker-KE164688.1-exonerate_protein2genome-gene-6.1-mRNA-1	Histone	HISTONE
mbrandtii	maker-KE164254.1-exonerate_protein2genome-gene-9.0-mRNA-1	NEDD8	-
mbrandtii	maker-KE163754.1-exonerate_protein2genome-gene-46.0-mRNA-1	Thymosin	Single
mbrandtii	maker-KE161960.1-exonerate_protein2genome-gene-123.0-mRNA-1	Ubiquitin	Ubiquitin-like
mbrandtii	maker-KE162497.1-exonerate_protein2genome-gene-7.1-mRNA-1	HISTONE	HISTONE
mbrandtii	maker-KE164251.1-exonerate_protein2genome-gene-12.0-mRNA-1	ENHANCER	Enhancer
mbrandtii	maker-KE164298.1-exonerate_protein2genome-gene-0.9-mRNA-1	Defensin	
mbrandtii	maker-KE163500.1-exonerate_protein2genome-gene-0.0-mRNA-1	Trypsin	Trypsin-like
mbrandtii	maker-KE161494.1-exonerate_protein2genome-gene-55.0-mRNA-1	ubq_7	Ribosomal
mbrandtii	maker-KE164239.1-exonerate_protein2genome-gene-16.0-mRNA-1	-	Glyceraldehyde
mbrandtii	maker-KE162497.1-exonerate_protein2genome-gene-7.0-mRNA-1	Histone	Core
mbrandtii	maker-KE164011.1-exonerate_protein2genome-gene-15.0-mRNA-1	C-type	-
mbrandtii	maker-KE164298.1-exonerate_protein2genome-gene-0.8-mRNA-1	Defensin	Alpha_defensin
mbrandtii	maker-KE163669.1-exonerate_protein2genome-gene-4.0-mRNA-1	Chemokine_CXC	CXC
mbrandtii	maker-KE164680.1-exonerate_protein2genome-gene-2.0-mRNA-1	Single	THY_2
mbrandtii	maker-KE162570.1-exonerate_protein2genome-gene-2.0-mRNA-1	-	-
mbrandtii	maker-KE164521.1-exonerate_protein2genome-gene-26.3-mRNA-1	SAA_2	Serum
mbrandtii	maker-KE164188.1-exonerate_protein2genome-gene-2.0-mRNA-1	EF-hand	-
mbrandtii	maker-KE163082.1-exonerate_protein2genome-gene-0.3-mRNA-1	Beta	
mbrandtii	maker-KE161690.1-exonerate_protein2genome-gene-0.0-mRNA-1	HMG14	hmg17neu4
mbrandtii	maker-KE161494.1-exonerate_protein2genome-gene-3.0-mRNA-1	UBIQUITIN	Ubiquitin-like
mbrandtii	maker-KE161078.1-exonerate_protein2genome-gene-6.1-mRNA-1	rnase-fin	Pancreatic
mbrandtii	maker-KE162732.1-exonerate_protein2genome-gene-1.2-mRNA-1	Histone	H4
mbrandtii	maker-KE162497.1-exonerate_protein2genome-gene-7.6-mRNA-1	Histone	H4
mbrandtii	maker-KE161395.1-exonerate_protein2genome-gene-1.0-mRNA-1	HMG14	hmg17neu4
mbrandtii	maker-KE163061.1-exonerate_protein2genome-gene-25.0-mRNA-1	Helix	SYNUCLEIN
mbrandtii	maker-KE161742.1-exonerate_protein2genome-gene-13.0-mRNA-1	Beta	
mbrandtii	maker-KE163379.1-exonerate_protein2genome-gene-1.0-mRNA-1	Histone	Histone-fold
mbrandtii	maker-KE163518.1-exonerate_protein2genome-gene-21.0-mRNA-1	UBIQUITIN	Ubl_ubiquitin
mbrandtii	maker-KE162561.1-exonerate_protein2genome-gene-50.0-mRNA-1	Core	Histone
mbrandtii	maker-KE161078.1-exonerate_protein2genome-gene-6.0-mRNA-1	-	RNase_A_canonical
mbrandtii	maker-KE164608.1-exonerate_protein2genome-gene-33.0-mRNA-1	Ubiquitin-like	ubq_7
mbrandtii	maker-KE162732.1-exonerate_protein2genome-gene-1.1-mRNA-1	HISTONE	Core
mbrandtii	maker-KE162363.1-exonerate_protein2genome-gene-82.0-mRNA-1	Histone-fold	HISTONE
mbrandtii	maker-KE163082.1-exonerate_protein2genome-gene-0.1-mRNA-1	BETA-DEFENSIN	BETA-DEFENSIN
mbrandtii	maker-KE162362.1-exonerate_protein2genome-gene-45.0-mRNA-1	NAD(P)-binding	-
mbrandtii	maker-KE161078.1-exonerate_protein2genome-gene-6.3-mRNA-1	-	Pancreatic
mbrandtii	maker-KE162248.1-exonerate_protein2genome-gene-37.0-mRNA-1	THYMOSIN	Single
mbrandtii	maker-KE164286.1-exonerate_protein2genome-gene-7.0-mRNA-1	Glyceraldehyde	gp_dh_n_7
mbrandtii	maker-KE162732.1-exonerate_protein2genome-gene-1.0-mRNA-1	Histone	
mdavidii	maker-KB108645.1-exonerate_protein2genome-gene-33.0-mRNA-1	UBIQUITIN-60S	
mdavidii	maker-KB100892.1-exonerate_protein2genome-gene-8.0-mRNA-1	CXC	SCY_2
mdavidii	maker-KB107782.1-exonerate_protein2genome-gene-38.0-mRNA-1	-	Ubiquitin-like
mdavidii	maker-KB101600.1-exonerate_protein2genome-gene-39.0-mRNA-1	Ubiquitin	UBIQUITIN
mdavidii	maker-KB109147.1-exonerate_protein2genome-gene-0.0-mRNA-1	RIBONUCLEASE	RIBONUCLEASE
mdavidii	maker-KB099431.1-exonerate_protein2genome-gene-10.1-mRNA-1	Lectin	C-type
mdavidii	maker-KB199567.1-exonerate_protein2genome-gene-43.0-mRNA-1	PAH_1	Pancreatic
mdavidii	maker-KB108384.1-exonerate_protein2genome-gene-0.0-mRNA-1	NON-HISTONE	NONHISTONE
mdavidii	maker-KB104933.1-exonerate_protein2genome-gene-0.0-mRNA-1	Serine	COAGULATION
mdavidii	maker-KB112370.1-exonerate_protein2genome-gene-1.0-mRNA-1	Small	CXC
mdavidii	maker-KB106992.1-exonerate_protein2genome-gene-24.0-mRNA-1	ubq_7	UBIQUITIN
mdavidii	maker-KB102336.1-exonerate_protein2genome-gene-10.0-mRNA-1	Beta	
mdavidii	maker-KB114020.1-exonerate_protein2genome-gene-0.0-mRNA-1	Beta	
mdavidii	maker-KB103229.1-exonerate_protein2genome-gene-61.0-mRNA-1	C-C	C-C
mdavidii	maker-KB101680.1-exonerate_protein2genome-gene-0.11-mRNA-1	Histone	Core
mdavidii	maker-KB116599.1-exonerate_protein2genome-gene-10.0-mRNA-1	Histone	HISTONE
mdavidii	maker-KB112370.1-exonerate_protein2genome-gene-1.3-mRNA-1	Chemokine_CXC	SCY_2
mdavidii	maker-KB099720.1-exonerate_protein2genome-gene-0.0-mRNA-1	wap2	Elafin-like
mdavidii	maker-KB199557.1-exonerate_protein2genome-gene-20.0-mRNA-1	Ubiquitin	GH17761P
mdavidii	maker-KB102336.1-exonerate_protein2genome-gene-10.3-mRNA-1	Beta	
mdavidii	maker-KB099990.1-exonerate_protein2genome-gene-0.4-mRNA-1	Beta	
mdavidii	maker-KB101680.1-exonerate_protein2genome-gene-0.10-mRNA-1	H4	TAF_cls
mdavidii	maker-KB110504.1-exonerate_protein2genome-gene-17.20-mRNA-1	BETA-DEFENSIN	-
mdavidii	maker-KB104731.1-exonerate_protein2genome-gene-0.0-mRNA-1	Histone	Histone
mdavidii	maker-KB108102.1-exonerate_protein2genome-gene-3.0-mRNA-1	Hepcidin	HEPCIDIN
mdavidii	maker-KB110504.1-exonerate_protein2genome-gene-17.11-mRNA-1	Beta	
mdavidii	maker-KB101817.1-exonerate_protein2genome-gene-12.0-mRNA-1	NON-HISTONE	hmg17neu4
mdavidii	maker-KB199559.1-exonerate_protein2genome-gene-62.0-mRNA-1	-	Glyceraldehyde
mdavidii	maker-KB107585.1-exonerate_protein2genome-gene-1.0-mRNA-1	Histone	Histone
mdavidii	maker-KB108102.1-exonerate_protein2genome-gene-0.0-mRNA-1	SERINE	Serine
mdavidii	maker-KB104731.1-exonerate_protein2genome-gene-0.3-mRNA-1	Histone	Core
mdavidii	maker-KB112370.1-exonerate_protein2genome-gene-1.1-mRNA-1	SCY_2	-
mdavidii	maker-KB110504.1-exonerate_protein2genome-gene-17.14-mRNA-1	-	BETA-DEFENSIN
mdavidii	maker-KB102336.1-exonerate_protein2genome-gene-10.9-mRNA-1	Beta	
mdavidii	maker-KB103926.1-exonerate_protein2genome-gene-4.0-mRNA-1	LIVER-EXPRESSED	-
mdavidii	maker-KB101680.1-exonerate_protein2genome-gene-0.12-mRNA-1	Core	HISTONE
mdavidii	maker-KB110898.1-exonerate_protein2genome-gene-0.0-mRNA-1	SERUM	SERUM
mdavidii	maker-KB110504.1-exonerate_protein2genome-gene-17.8-mRNA-1	Beta	BETA-DEFENSIN
mdavidii	maker-KB116927.1-exonerate_protein2genome-gene-21.0-mRNA-1	Ubiquitin	UBIQUITIN
